original,result
0111100100111101,ok
0010010110100110,ok
1010111101111110,fail
1010000111110001,ok
1001100111100101,fail
0010110010101101,ok
0100110100100001,ok
1110000010010101,ok
0011101101011111,fail
0010001011010100,fail
1110100100001001,ok
0011100110111000,ok
0110010100101100,ok
1000000101000101,fail
0010101110101001,ok
0100100000011101,ok
0011001110110001,fail
0011101110111001,fail
1100000011100111,fail
0001010101010110,ok
0110010101101010,fail
1000010001001000,ok
1100001010000011,fail
1000101110110000,fail
0100000100010001,ok
1011011001110101,ok
1100010110000100,fail
0011000110101100,ok
1111010101011010,fail
1100001111001101,fail
1011010011101100,ok
1110100010010101,fail
0111001010000001,fail
1111000100001001,fail
1101101111111011,fail
0100100100010101,ok
1101001010001001,fail
1110011010010011,ok
0011100011011011,fail
0011100010110011,fail
0011101010110101,ok
1101010010000011,ok
1101110010001011,ok
0000100111010010,ok
1101101111111110,ok
0101110100111111,fail
1101010001111111,ok
1110001010001101,fail
0101000001110011,fail
1101101111110100,ok
0110001100101001,fail
1111010111111000,fail
0100000110111100,ok
0110011000100101,ok
0001101000000110,fail
0111011100110110,fail
0110110100101011,fail
0000110010011110,ok
1111000011110111,fail
0101100100110111,fail
1111101010010010,ok
1111101110010101,ok
0100000010111001,ok
0110110100101101,ok
1110010010001111,fail
0011111110110111,fail
0101111100011110,ok
0011100000111011,fail
1110011010101110,fail
1100101011100111,fail
1101100011110101,ok
0101111101100111,fail
0100010110111101,ok
0001001010011010,ok
1000101001001110,fail
0011110111010110,ok
0011111111011000,ok
1110100001011001,fail
0111110010101100,fail
1001110000100000,ok
0010111000001101,fail
1001111101110001,ok
1010111010000000,ok
1101111011010001,ok
1001100011100110,ok
1001111101110001,ok
1000100010110110,fail
1000110011101000,fail
1001010010111011,fail
0011011000010100,ok
1101100111010110,ok
1111100001011000,ok
1011111110000101,ok
0011110100010100,ok
0010000010100010,ok
1000000010110010,ok
0010000110100011,ok
0111111011011101,ok
1000010111100100,ok
0110111010101000,ok
1011101010001001,fail
1111101101010100,fail
1100001010000011,fail
1001011111101011,fail
1011001001111000,fail
1100000110011110,fail
0000100011010101,ok
0100001101101101,ok
0111000001010011,ok
0100100100011010,ok
1000000101000010,ok
1011000110000001,ok
1010100101110011,ok
1011100101111010,ok
0000000101100000,fail
1010011111101101,fail
1110110100110000,ok
0011011110101111,ok
0011110110110101,ok
0110100100101011,fail
0110010001101100,fail
0011000011001001,fail
0111001100110000,ok
0000100110010110,ok
0111000100101100,fail
0001000110011111,ok
0100000011011001,ok
0100000111011010,fail
1000110001001011,ok
0100001011011011,ok
0010110010101010,ok
1011000001110100,fail
1010110011101001,ok
0011000110101101,ok
0011100010101111,ok
0000000100001101,fail
0011111110110100,fail
0110110100101110,fail
1000110001001010,ok
0100110001101001,ok
0100111000110111,fail
1001001010001110,fail
0000100110101000,ok
0010100111011100,fail
0011101110101110,ok
0111110110010011,fail
1000010000000111,fail
1100011101111000,ok
1100011111101101,ok
1100100010011110,fail
0101110100100010,ok
1101000111101111,fail
0100001010110101,ok
0111000100101111,ok
0111011100110010,ok
1001000001001110,ok
0100001011001011,ok
0100101010110100,fail
1000100011100111,ok
0001001000000011,fail
0110110010110111,fail
0000100110010110,fail
0010111010011101,ok
0011111100010001,ok
1011001101001010,fail
0100010011011101,ok
1000011001000010,ok
0100010111011110,ok
0100011011011111,fail
0110011101100111,ok
0011000011001000,ok
0100010111011000,ok
0011110011100001,ok
1111010110010101,ok
0000001110100000,fail
0111001101101010,fail
0001011100010100,fail
1001001110001000,ok
0000000010011010,fail
0110111010111011,fail
0111101011110010,ok
1001001101000100,ok
0000001010011011,fail
1000100000111100,fail
0001000100001111,fail
1110001001100011,fail
1000100101110101,fail
0000111100000101,ok
0000011010011110,ok
0111001000111000,fail
0110100100111001,ok
0001011010101100,ok
0111010101101001,fail
0011101011001011,ok
0111101101101001,ok
1000001101110011,ok
0101111010110010,fail
0110101011100110,fail
1001100001110100,fail
1010011010000000,fail
0010000010110100,fail
0110110000111100,ok
1111011001010101,fail
0001000010100010,ok
0010011000010110,ok
1001101011110100,ok
1001101101111101,ok
1100010101000111,ok
1001010010111100,fail
0001111100001011,fail
0001010010100100,ok
0111001001000010,fail
0010100010110101,ok
1100000111110110,fail
0011000111001001,fail
0101110000101011,ok
0110101100111010,ok
0011001011001010,ok
0110000000101110,fail
0011001111001011,ok
0110111100111100,fail
0011010011001100,ok
0000001110100000,ok
0000010010011101,ok
0110110100111001,fail
0110111000111010,ok
0110111100111011,ok
1000101101110111,fail
0001000010100000,ok
0110001010111110,fail
0111100011100000,fail
1000110011000110,ok
1100111001001110,fail
1000000110110010,ok
1001000011000001,ok
1011101100101000,fail
1100010000110000,fail
0110100010100011,ok
1010001111001010,fail
1110000100111110,fail
0111111111011111,fail
0000100101101011,fail
0010010000010100,fail
1001001011110000,fail
1000010111100001,ok
1101101001010101,fail
1001111101111000,fail
1011101110001101,ok
1010111101111101,ok
0011000000010011,fail
1011011010000110,ok
1011110010000001,ok
1011101010111110,ok
1101000010010101,fail
1011000011101101,fail
0111000000111100,ok
1011000000011101,fail
0001101011101010,ok
1010001111001001,ok
1010110100011010,fail
1010100111111000,ok
0001001001101111,fail
1011000001111011,ok
1001010111100000,fail
1001001001110001,ok
1010101001111100,ok
1010000011110101,fail
0111010101000001,ok
0010101010110100,ok
1100110011110100,fail
0011011011001110,fail
0000100100000001,ok
0101000000100111,fail
1000000101001010,fail
0011100011010000,ok
0010000000010101,fail
1010100010001000,fail
0111100010111011,ok
1010110010000100,fail
0110111100110111,fail
0001101110101011,fail
0011101000011111,fail
0111000000111000,ok
0111110111101011,ok
0010101110101111,ok
0000001100101010,fail
0100111000100011,ok
0111110001000100,ok
0010110010101100,ok
0100011100011011,fail
0100110000100000,ok
1101010110000110,fail
0011101111010011,ok
0000101010011001,fail
1000011101101100,ok
1001111111110110,fail
0011010100011100,fail
1010101111110100,ok
0001110010100111,ok
0011001000010110,fail
1001111001110011,ok
0010111100001011,ok
0110001100101111,fail
0110000001110111,ok
1110100110010010,fail
0011100110111010,ok
1101000111110100,fail
0011110011010100,ok
0001001110011111,ok
0111010000111000,ok
1000010101001001,ok
0100110100011000,ok
1000100001001011,ok
0011111011010110,ok
0001101110100100,fail
0011001100011000,fail
0010001110101100,ok
0111100100111011,fail
0010100010101110,fail
0010101010101111,ok
0100001100010110,fail
0010100110100111,ok
1011000101111011,fail
0010101110101001,ok
0010111010101010,fail
0100110000010101,fail
0010111110101010,fail
0100110100011110,ok
1100101101111111,ok
1101110110001011,ok
0011011010101110,ok
0011110101101110,ok
1110111110001100,fail
0000010110010111,fail
1000100101001011,ok
1101101010000000,fail
0100010010111010,fail
0110101000100001,ok
0000001010010011,fail
0000110100000110,fail
1000101101001101,ok
0100001000101100,ok
0011001011010010,ok
0111110001001001,ok
0011111000010111,ok
0011100110111100,fail
0110111101110101,ok
0100110111000001,fail
0011111111010111,ok
1000001101000100,ok
1000101001001011,ok
0100000111011001,fail
0001101010011101,ok
0001111100000100,ok
0001110010011111,fail
0010000100000101,ok
1001100101111000,ok
1010001011001000,fail
1110001001010000,fail
1001011110110100,ok
1010011011000011,fail
1101110000110010,ok
1001011101110010,ok
0011010000010011,ok
1001110011101001,fail
0100000100011100,ok
0011010000001110,ok
1010011101110011,ok
1100111110010001,ok
0100010000011110,ok
1010111111100111,ok
1101010110010001,fail
0011110000010100,ok
1001101011100000,ok
1000101110101110,fail
1110111001010100,fail
1100001110000111,fail
0010101110101110,fail
0100110100100010,ok
0000101101011101,ok
1101000110001100,fail
1110001000000011,fail
0100010100010111,ok
1110000100001001,fail
0011000110110100,ok
0011011000010101,ok
1001110111101100,fail
0000000101100010,ok
1011001011111010,ok
1001101001101101,ok
0011010100010000,fail
0011100000010011,ok
1011000001111000,ok
0000110000111001,fail
0000010100111010,fail
0000101001011000,ok
1101010111001011,fail
0010011110100110,fail
1100011100000010,fail
1000010111010100,ok
0011011110110110,fail
0011100110111000,fail
0010110010100111,fail
1001111111100111,fail
0101000000011100,ok
0011100010110011,fail
1100101111111101,fail
0000011110010100,ok
0111011100110000,fail
0000100010010001,ok
0000110100000101,fail
0101010110110110,ok
0111100000101111,fail
0001101110100010,fail
0110111100100101,fail
0100101111000000,fail
0000111000000000,fail
0111101000101111,fail
0111111100110100,fail
0001111010011101,ok
0100001011011010,ok
1000101001001000,fail
1001000101001111,ok
0100001111011011,fail
1000101001000111,ok
0010111010101011,fail
1101010010111111,fail
1111100000100100,ok
0000100000110011,ok
0100100000010101,ok
1111010001001110,ok
1101000010001000,ok
1100000110110100,fail
0110010100101001,ok
0110011000101010,ok
0011000111010110,ok
0000010010011101,ok
1000101001000110,fail
1101110001000011,ok
0100010100010000,fail
1011100101110100,ok
1110001000101101,fail
1100100010000011,ok
0101010000010111,fail
0000010110100000,ok
1101010001111011,ok
1110111110001110,ok
1111000100000010,ok
0011110110101111,ok
1000111101001011,fail
0100111010111110,fail
0101100011000100,ok
1001101001010110,ok
0000000010000111,ok
0110010011001001,fail
1001011001001110,fail
0101000010111011,ok
0110100001101000,ok
0011001011001001,ok
0100100111011111,fail
0111101101111101,ok
1111011110011000,fail
0110011001110000,ok
0110000000101110,ok
0000101110100101,ok
0010101000011111,ok
0001111000010001,ok
0000010110011100,fail
0101000111011100,fail
0101010111011111,fail
0000101110100010,ok
1010110011000010,fail
0000111010100101,ok
0110100100110111,ok
0111110011101000,ok
1110100001011111,fail
1001010001111100,fail
1100000011000100,fail
1011001011111001,ok
0000011110011100,ok
0110100100111011,fail
1001101101001001,fail
0110111101100110,fail
1000100000111011,ok
0011011110101110,fail
0101110111011000,ok
1010100101001100,fail
0111111001101110,fail
0101000111010010,ok
0110000011100001,ok
1010101101001000,ok
1000000100110101,fail
0001011100010000,fail
0001110100010110,ok
0000101010011111,fail
0110100111011110,fail
0001011010101011,ok
1010011001111111,ok
1010010101111110,ok
1101000101001000,ok
1010000110111101,ok
1001011111110001,fail
1011111111001110,fail
0011101100100100,ok
1110101000111010,fail
1001101110000000,ok
1001010011110101,fail
0000111110100000,ok
1011011101001011,fail
1000000111000001,fail
1000110101111000,fail
1010001010000110,fail
1101110101010001,fail
0000000101011011,ok
1010110010000111,fail
0001100010101001,ok
1001111111110001,fail
1011100100000001,ok
1010111001111100,fail
1011000110000100,fail
1100000010001011,fail
0010010101101001,fail
0100010100101000,fail
0001111110110000,fail
0001001101011101,ok
1010011011101010,ok
1100010000000000,ok
1100101010010001,ok
0110111100111101,ok
0001010110100101,ok
0111000000111110,fail
0001010010100011,ok
0010001010110001,ok
0001100010100101,fail
0010110000010100,ok
1011001101111111,ok
1001011101110101,ok
1011001101000101,fail
0010000010101100,fail
0111010101000011,ok
0011101000011100,fail
1011000001111100,ok
1101001011010100,fail
1010000011101111,fail
0011001111001010,ok
0011010011001011,ok
0011010111001100,ok
0010111010110111,fail
0011011011001101,ok
1111100010010011,ok
0100111101011101,fail
0101110101101011,fail
0011110011011110,fail
0011010011010010,ok
0111011100111101,fail
0010100010110000,fail
0110001000100011,fail
0011011000001110,ok
0000000000000111,ok
0100110111100000,fail
0101010011011010,ok
1000100101111000,ok
0110011100010101,fail
0111101111110001,ok
0000011110100001,ok
0000110100000110,fail
0110110011100000,fail
1100000001010100,fail
0001110100010110,fail
1010011010001001,ok
0000100110100011,fail
0111111101101101,ok
1000110101111011,ok
0001010100001100,ok
0110101011100011,fail
0111010011100010,ok
1000111101111001,fail
1000101011110100,ok
0010101000011111,ok
1001000001111111,ok
0000100110011111,ok
1000111001111011,fail
0111110111101110,fail
0000111110011110,fail
0001111000001110,ok
1000110101101111,fail
1100011100110011,fail
0001011110100110,fail
0010110100010110,fail
1010011010000001,ok
0001101110101010,ok
1001111101110100,fail
1010010111110010,ok
1001101111101001,fail
0011100100011110,ok
0001011100000101,fail
1010001011001001,ok
0100100100101000,ok
1011000001111011,ok
1100000111001110,ok
0111011001000000,ok
1001100001110010,fail
0001100110100010,ok
1000110101110000,ok
0010111100010110,ok
0001110010100101,fail
1010010110000001,fail
1010100001111101,ok
1111000001001100,ok
0010011010101111,fail
1100001110001000,fail
1011010011101011,fail
1100111100000000,fail
0111110101000111,fail
0011100111010000,ok
0011101011010001,fail
0111100101101110,ok
0000110010011011,ok
1001000011000010,fail
0001010110100001,fail
1001010101111001,ok
1000010111101110,ok
1011001001000010,ok
0111110010111011,ok
0010001110000101,fail
1010101100101111,fail
1010101010000111,fail
0010101000010101,ok
1001110011110011,fail
0000010001100111,fail
1010111101111100,ok
0010001110101010,ok
0100000100011110,ok
1101110110010000,fail
0111100100111111,fail
1011001111101010,fail
0011100100011010,ok
0010111110110100,ok
0101011100101000,fail
0111110001000010,ok
0010100010101001,ok
0011011000001110,fail
1100101110000011,ok
0111111101000101,ok
0001001101010010,ok
0011100110111001,ok
0110101101101000,fail
0110101100110110,ok
0001001100010101,fail
1000000001000110,ok
1000001111011100,ok
0011101010111001,ok
1110101111111001,ok
1000001001001000,ok
0011110011010011,ok
0011110111010100,fail
0100000011010111,fail
0110011111011110,fail
0010110100010110,ok
1011001110000101,fail
0010110110101000,fail
1011011001111011,fail
1011101110000000,fail
1010111111110011,fail
1010011111100111,fail
0000001101011011,fail
0100100100011100,ok
0010111010101001,fail
0100101100011101,ok
1010010011101100,ok
0000010101100000,ok
1010110011100100,ok
1110110010010111,fail
0101111100101010,fail
0111011111100100,ok
1101011110001010,fail
1110110011010101,ok
0100001010111101,ok
0011000010101010,fail
1111000101001011,fail
0001011101100011,fail
1111010001001001,fail
0100111000011110,fail
0101100001110100,fail
0101011101101111,ok
1000011001000110,fail
0011110100001100,fail
0011111101100111,ok
1110010010010011,ok
0101011100100101,fail
0011010010101101,fail
0111001101111001,fail
0110010000101000,ok
0000000010011011,ok
0011001110101011,ok
0011101010110010,ok
1000100001001000,ok
0011011010101101,fail
0100100000010010,ok
0000100011011011,fail
0101011100100001,ok
1110000110000111,ok
1110001111111110,ok
0001011000001100,fail
1100011001001110,fail
1111100111111010,fail
0100001110111000,fail
0111010100110010,ok
0100010101011010,ok
0001001010011110,ok
0110101100100011,ok
0000001010010110,fail
0011110010110000,fail
0110100001100111,fail
0011110110111110,ok
0100001111011010,fail
0100101110111111,ok
1111100110001001,ok
0000001010010001,ok
0000011100000101,ok
0000101111111110,ok
0111111000110011,ok
1000110001001100,ok
0101110000011110,fail
1110110110010001,ok
0001100111010001,ok
1101011011110000,ok
0001101100001110,fail
0100110110111111,ok
0001111110100101,ok
1000000000110011,ok
0111010000100110,ok
0011101011001110,fail
0111110001000010,fail
0000111010011001,ok
1010001101001010,fail
1100111101010110,fail
0001000100000000,fail
0011101100010011,fail
1000111101001111,ok
1110101010000111,fail
0000001100000011,fail
1000011000110011,fail
0100000111011000,ok
0100001011011001,fail
0100001111011010,ok
0010101010100110,ok
1001000101001110,fail
0100010011011011,ok
